agent_id,time,agent_type,origin_1,destination_1,waiting_time_1,destination_2,waiting_time_2
5597,8:13:40,A1221201,NF0177,ND0022,0,None,0
8269,8:13:41,71221202,NU0253,ND0012,72,ND0014,72
3536,8:13:46,A1222201,NU0253,ND0012,0,None,0
7138,8:13:46,52222202,NU0190,ND0027,72,ND0004,72
120,8:13:48,72221201,NU0190,ND0003,0,None,0
2710,8:13:50,91223201,NF0159,ND0024,0,None,0
2218,8:13:51,812F6101,NF0159,ND0016,0,None,0
4666,8:13:51,61221201,NU0253,ND0025,0,None,0
9399,8:13:51,92221202,NU0100,ND0001,72,ND0012,72
6347,8:13:55,61228201,NU0100,ND0010,0,None,0
2214,8:13:56,F2964021,NF0159,ND0016,0,None,0
3791,8:13:56,I2861021,ND0016,NU0253,0,None,0
8405,8:13:58,82464022,NU0253,ND0022,72,ND0004,72
4658,8:14:00,92421201,NU0253,ND0025,0,None,0
9279,8:14:01,61221202,NU0091,ND0014,72,ND0018,72
7121,8:14:02,51222202,NU0190,ND0016,72,ND0008,72
4754,8:14:08,I29B1011,ND0025,NU0253,0,None,0
8349,8:14:08,A2323202,NU0253,ND0003,72,ND0013,72
5150,8:14:10,52222201,NF0177,ND0006,0,None,0
5997,8:14:13,51221201,NU0091,ND0007,0,None,0
7107,8:14:14,C1521202,NU0190,ND0014,72,ND0027,72
8938,8:14:14,41222202,NF0177,ND0015,72,ND0024,72
855,8:14:15,B2222201,NU0190,ND0019,0,None,0
1833,8:14:19,A2321201,NF0159,ND0002,0,None,0
4858,8:14:20,C1221201,NU0253,ND0026,0,None,0
7681,8:14:20,A1961022,NF0159,ND0009,72,ND0004,72
6911,8:14:21,91221202,NU0190,ND0025,72,ND0001,72
8285,8:14:21,71222202,NU0253,ND0013,72,ND0005,72
6698,8:14:24,61222201,NF0077,ND0012,0,None,0
9230,8:14:33,A1222202,NU0091,ND0024,72,ND0018,72
8961,8:14:35,91222202,NF0177,ND0014,72,ND0007,72
1262,8:14:37,A2521201,NU0190,ND0024,0,None,0
8260,8:14:38,72221202,NU0253,ND0010,72,ND0009,72
2271,8:14:39,712B1011,NF0159,ND0017,0,None,0
1265,8:14:43,52222201,NU0190,ND0024,0,None,0
2116,8:14:46,41222201,NF0159,ND0013,0,None,0
3400,8:14:46,91528201,NU0253,ND0009,0,None,0
5214,8:14:46,71223201,NF0177,ND0010,0,None,0
6945,8:14:47,A2321202,NU0190,ND0021,72,ND0003,72
7643,8:14:47,C1521202,NF0159,ND0009,72,ND0007,72
5247,8:14:49,72321201,NF0177,ND0012,0,None,0
4902,8:14:51,82123201,NU0253,ND0027,0,None,0
6625,8:14:52,91221201,NF0179,ND0022,0,None,0
1601,8:14:54,91321201,NU0190,ND0027,0,None,0
3242,8:14:54,61221201,NU0253,ND0005,0,None,0
8975,8:14:55,92421202,NF0177,ND0005,72,ND0010,72
9578,8:14:55,A1221202,NF0077,ND0022,72,ND0015,72
5599,8:14:59,61221201,NF0177,ND0022,0,None,0
7069,8:15:07,41741202,NU0190,ND0018,72,ND0011,72
4663,8:15:10,61964021,NU0253,ND0025,0,None,0
8300,8:15:10,42222202,NU0253,ND0018,72,ND0026,72
6295,8:15:12,D2421201,NU0100,ND0002,0,None,0
7680,8:15:14,812K1202,NF0159,ND0011,72,ND0002,72
2628,8:15:17,A1223201,NF0159,ND0022,0,None,0
8267,8:15:20,91221202,NU0253,ND0020,72,ND0008,72
6907,8:15:26,912D1202,NU0190,ND0022,72,ND0015,72
878,8:15:28,42321201,NU0190,ND0019,0,None,0
4443,8:15:30,42221201,NU0253,ND0023,0,None,0
2191,8:15:31,91221201,NF0159,ND0015,0,None,0
1047,8:15:34,62321201,NU0190,ND0020,0,None,0
4444,8:15:34,71221201,NU0253,ND0023,0,None,0
7025,8:15:34,61221202,NU0190,ND0003,72,ND0004,72
8167,8:15:34,A1221202,NU0253,ND0012,72,ND0025,72
5077,8:15:35,F28B1011,NF0177,ND0002,0,None,0
6973,8:15:35,A2321202,NU0190,ND0009,72,ND0010,72
7071,8:15:35,52221202,NU0190,ND0022,72,ND0024,72
7758,8:15:37,61221202,NF0159,ND0004,72,ND0018,72
8284,8:15:39,91322202,NU0253,ND0008,72,ND0026,72
701,8:15:40,71221201,NU0190,ND0017,0,None,0
2414,8:15:40,F1961021,NF0159,ND0019,0,None,0
2634,8:15:41,81222201,NF0159,ND0022,0,None,0
6545,8:15:41,B1221201,NU0100,ND0019,0,None,0
7097,8:15:42,62221202,NU0190,ND0025,72,ND0018,72
852,8:15:43,C1228201,NU0190,ND0019,0,None,0
7725,8:15:45,C1323202,NF0159,ND0026,72,ND0024,72
8395,8:15:50,91221202,NU0253,ND0018,72,ND0016,72
9240,8:15:50,A1228202,NU0091,ND0024,72,ND0001,72
9573,8:15:50,91221202,NF0077,ND0008,72,ND0010,72
7128,8:15:53,C1322202,NU0190,ND0002,72,ND0017,72
7674,8:15:54,61221202,NF0159,ND0003,72,ND0024,72
4647,8:15:57,71322201,NU0253,ND0025,0,None,0
4441,8:16:04,F1951321,NU0253,ND0023,0,None,0
9559,8:16:04,B1222202,NF0077,ND0020,72,ND0013,72
9572,8:16:04,A1121202,NF0077,ND0025,72,ND0014,72
5074,8:16:05,42741201,NF0177,ND0002,0,None,0
8968,8:16:11,91228202,NF0177,ND0014,72,ND0024,72
7677,8:16:15,C2867022,NF0159,ND0002,72,ND0021,72
8194,8:16:15,42421202,NU0253,ND0011,72,ND0012,72
1606,8:16:16,712F1101,NU0190,ND0027,0,None,0
6714,8:16:18,52221201,NF0077,ND0016,0,None,0
2934,8:16:19,41741201,NF0159,ND0027,0,None,0
3747,8:16:20,51222201,NU0253,ND0016,0,None,0
7687,8:16:20,72221202,NF0159,ND0008,72,ND0020,72
7031,8:16:21,528B1012,NU0190,ND0014,72,ND0001,72
3613,8:16:25,71221201,NU0253,ND0013,0,None,0
7100,8:16:25,91321202,NU0190,ND0011,72,ND0017,72
4672,8:16:27,61221201,NU0253,ND0025,0,None,0
6972,8:16:28,A1221202,NU0190,ND0016,72,ND0007,72
7753,8:16:28,52221202,NF0159,ND0008,72,ND0020,72
7124,8:16:31,C1A61022,NU0190,ND0001,72,ND0016,72
7617,8:16:31,51222202,NF0159,ND0012,72,ND0007,72
6297,8:16:33,51221201,NU0100,ND0002,0,None,0
5515,8:16:36,41222201,NF0177,ND0020,0,None,0
8229,8:16:37,92223202,NU0253,ND0007,72,ND0007,72
2546,8:16:38,42967021,NF0159,ND0020,0,None,0
9408,8:16:41,61221202,NU0100,ND0025,72,ND0013,72
3239,8:16:42,81221201,NU0253,ND0005,0,None,0
2784,8:16:43,B1421201,NF0159,ND0025,0,None,0
6932,8:16:43,A1224202,NU0190,ND0001,72,ND0012,72
4661,8:16:44,82228201,NU0253,ND0025,0,None,0
6644,8:16:44,F1962021,NF0077,ND0002,0,None,0
9551,8:16:46,91221202,NF0077,ND0014,72,ND0005,72
7745,8:16:47,51222202,NF0159,ND0008,72,ND0021,72
6419,8:16:50,81228201,NU0100,ND0013,0,None,0
6047,8:16:51,712F1101,NU0091,ND0009,0,None,0
8172,8:16:51,A2121202,NU0253,ND0011,72,ND0027,72
7742,8:16:52,61222202,NF0159,ND0005,72,ND0020,72
8242,8:16:56,82321202,NU0253,ND0024,72,ND0015,72
886,8:16:58,71222201,NU0190,ND0019,0,None,0
6980,8:17:02,72228202,NU0190,ND0016,72,ND0025,72
6957,8:17:06,91221202,NU0190,ND0017,72,ND0009,72
3318,8:17:08,51222201,NU0253,ND0006,0,None,0
7766,8:17:12,72222202,NF0159,ND0005,72,ND0027,72
4002,8:17:13,91221201,NU0253,ND0019,0,None,0
8916,8:17:13,51222202,NF0177,ND0013,72,ND0026,72
9256,8:17:15,92321202,NU0091,ND0015,72,ND0021,72
1993,8:17:18,B2321201,NF0159,ND0009,0,None,0
9570,8:17:20,71221202,NF0077,ND0003,72,ND0018,72
8319,8:17:22,62261022,NU0253,ND0025,72,ND0015,72
3085,8:17:24,42221201,NU0253,ND0001,0,None,0
9560,8:17:26,51221202,NF0077,ND0010,72,ND0026,72
6998,8:17:27,42221202,NU0190,ND0025,72,ND0025,72
6540,8:17:30,A2222201,NU0100,ND0019,0,None,0
7033,8:17:31,92331202,NU0190,ND0018,72,ND0018,72
9008,8:17:32,G1221202,NF0177,ND0005,72,ND0003,72
880,8:17:33,61221201,NU0190,ND0019,0,None,0
7127,8:17:33,52228202,NU0190,ND0013,72,ND0007,72
2125,8:17:34,B2861021,NF0159,ND0013,0,None,0
9407,8:17:34,B2221202,NU0100,ND0001,72,ND0025,72
7775,8:17:36,51221202,NF0159,ND0003,72,ND0012,72
6741,8:17:37,61225201,NF0077,ND0019,0,None,0
7682,8:17:37,62221202,NF0159,ND0010,72,ND0017,72
7132,8:17:38,51222202,NU0190,ND0001,72,ND0013,72
6996,8:17:42,C1328202,NU0190,ND0008,72,ND0011,72
1607,8:17:43,B1221201,NU0190,ND0027,0,None,0
9403,8:17:43,C1221202,NU0100,ND0020,72,ND0020,72
3252,8:17:45,71221201,NU0253,ND0005,0,None,0
2416,8:17:46,51266021,NF0159,ND0019,0,None,0
6919,8:17:46,61222202,NU0190,ND0017,72,ND0004,72
7101,8:17:47,61264022,NU0190,ND0022,72,ND0010,72
6118,8:17:49,611B1011,NU0091,ND0011,0,None,0
7695,8:17:50,82221202,NF0159,ND0025,72,ND0027,72
6934,8:17:54,72221202,NU0190,ND0021,72,ND0007,72
8343,8:17:58,81122202,NU0253,ND0027,72,ND0024,72
872,8:18:01,52221201,NU0190,ND0019,0,None,0
7630,8:18:01,91228202,NF0159,ND0009,72,ND0025,72
7013,8:18:06,B2421202,NU0190,ND0022,72,ND0024,72
1211,8:18:08,A1121201,NU0190,ND0023,0,None,0
3845,8:18:09,92222201,NU0253,ND0017,0,None,0
8966,8:18:10,61222202,NF0177,ND0026,72,ND0016,72
5695,8:18:12,41222201,NF0177,ND0024,0,None,0
8279,8:18:12,71221202,NU0253,ND0025,72,ND0008,72
2951,8:18:19,A1121201,NF0159,ND0027,0,None,0
7754,8:18:19,81221202,NF0159,ND0018,72,ND0009,72
4343,8:18:22,81221201,NU0253,ND0022,0,None,0
6978,8:18:23,81221202,NU0190,ND0024,72,ND0027,72
871,8:18:24,A2221201,NU0190,ND0019,0,None,0
6393,8:18:25,A1221201,NU0100,ND0012,0,None,0
9415,8:18:26,81228202,NU0100,ND0011,72,ND0009,72
3681,8:18:29,92221201,NU0253,ND0014,0,None,0
6610,8:18:29,42221201,NF0179,ND0013,0,None,0
6271,8:18:31,A12F2101,NU0091,ND0027,0,None,0
7098,8:18:38,62321202,NU0190,ND0017,72,ND0012,72
8311,8:18:39,C16B1012,NU0253,ND0011,72,ND0005,72
6147,8:18:41,81222201,NU0091,ND0013,0,None,0
7746,8:18:41,C2621202,NF0159,ND0011,72,ND0018,72
8309,8:18:41,C1322202,NU0253,ND0003,72,ND0005,72
8198,8:18:42,72421202,NU0253,ND0025,72,ND0021,72
7036,8:18:51,41741202,NU0190,ND0021,72,ND0003,72
5590,8:18:53,52221201,NF0177,ND0022,0,None,0
4163,8:18:58,B24F1101,NU0253,ND0020,0,None,0
6482,8:19:04,91221201,NU0100,ND0016,0,None,0
6786,8:19:05,81221201,NF0077,ND0021,0,None,0
476,8:19:06,82221201,NU0190,ND0013,0,None,0
9417,8:19:07,82222202,NU0100,ND0027,72,ND0026,72
8255,8:19:10,C1223202,NU0253,ND0012,72,ND0018,72
1055,8:19:13,41222201,NU0190,ND0020,0,None,0
1377,8:19:19,61221201,NU0190,ND0025,0,None,0
148,8:19:23,C19B1011,NU0190,ND0005,0,None,0
3244,8:19:30,51222201,NU0253,ND0005,0,None,0
1834,8:19:32,A1323201,NF0159,ND0002,0,None,0
6308,8:19:33,A2223201,NU0100,ND0003,0,None,0
6222,8:19:34,61221201,NU0091,ND0020,0,None,0
412,8:19:35,62221201,NU0190,ND0012,0,None,0
600,8:19:35,D2421201,NU0190,ND0016,0,None,0
2115,8:19:38,71321201,NF0159,ND0013,0,None,0
5845,8:19:38,41421201,NF0177,ND0027,0,None,0
7764,8:19:38,C29B1012,NF0159,ND0018,72,ND0008,72
8401,8:19:38,A29B1012,NU0253,ND0002,72,ND0025,72
8989,8:19:42,C2421202,NF0177,ND0013,72,ND0016,72
7751,8:19:44,61222202,NF0159,ND0025,72,ND0016,72
3246,8:19:55,51131201,NU0253,ND0005,0,None,0
8959,8:19:56,81221202,NF0177,ND0025,72,ND0026,72
1521,8:19:57,F1966021,NU0190,ND0026,0,None,0
7701,8:19:57,82222202,NF0159,ND0024,72,ND0002,72
8209,8:19:58,62322202,NU0253,ND0021,72,ND0026,72
8168,8:19:59,91131202,NU0253,ND0020,72,ND0013,72
6316,8:20:01,92321201,NU0100,ND0005,0,None,0
8187,8:20:01,81221202,NU0253,ND0005,72,ND0020,72
6940,8:20:03,91221202,NU0190,ND0008,72,ND0007,72
8907,8:20:04,82221202,NF0177,ND0012,72,ND0013,72
6331,8:20:05,82324201,NU0100,ND0007,0,None,0
4177,8:20:06,61222201,NU0253,ND0020,0,None,0
6669,8:20:06,C2221201,NF0077,ND0008,0,None,0
7618,8:20:06,71221202,NF0159,ND0011,72,ND0024,72
6989,8:20:07,812F8102,NU0190,ND0004,72,ND0021,72
9421,8:20:07,72221202,NU0100,ND0003,72,ND0008,72
7058,8:20:09,A1221202,NU0190,ND0008,72,ND0017,72
2960,8:20:10,41741201,NF0159,ND0027,0,None,0
4905,8:20:12,A1222201,NU0253,ND0027,0,None,0
4262,8:20:15,51221201,NU0253,ND0021,0,None,0
8367,8:20:15,A21B1012,NU0253,ND0017,72,ND0007,72
1898,8:20:16,81221201,NF0159,ND0005,0,None,0
2120,8:20:16,C1521201,NF0159,ND0013,0,None,0
8899,8:20:22,92328202,NF0177,ND0013,72,ND0010,72
8297,8:20:24,D1966022,NU0253,ND0012,72,ND0009,72
2406,8:20:26,81221201,NF0159,ND0019,0,None,0
7095,8:20:27,91221202,NU0190,ND0024,72,ND0015,72
4012,8:20:28,62222201,NU0253,ND0019,0,None,0
7003,8:20:28,42222202,NU0190,ND0016,72,ND0018,72
8358,8:20:29,82221202,NU0253,ND0027,72,ND0025,72
9567,8:20:31,82231202,NF0077,ND0001,72,ND0015,72
8931,8:20:33,81221202,NF0177,ND0022,72,ND0021,72
3987,8:20:34,41121201,NU0253,ND0019,0,None,0
7704,8:20:34,41221202,NF0159,ND0017,72,ND0012,72
7705,8:20:49,A1221202,NF0159,ND0007,72,ND0025,72
2346,8:20:53,91521201,NF0159,ND0018,0,None,0
7664,8:21:04,92228202,NF0159,ND0026,72,ND0020,72
4017,8:21:05,41741201,NU0253,ND0019,0,None,0
6910,8:21:05,C2421202,NU0190,ND0011,72,ND0004,72
8929,8:21:06,92221202,NF0177,ND0016,72,ND0016,72
7698,8:21:09,71221202,NF0159,ND0007,72,ND0008,72
798,8:21:10,72221201,NU0190,ND0018,0,None,0
5906,8:21:17,82321201,NU0091,ND0001,0,None,0
7646,8:21:18,51261022,NF0159,ND0008,72,ND0020,72
1610,8:21:19,A1121201,NU0190,ND0027,0,None,0
5939,8:21:19,B2521201,NU0091,ND0002,0,None,0
3923,8:21:20,61221201,NU0253,ND0018,0,None,0
152,8:21:21,91665021,NU0190,ND0005,0,None,0
3540,8:21:22,A1221201,NU0253,ND0012,0,None,0
3080,8:21:23,71228201,NU0253,ND0001,0,None,0
1361,8:21:24,71221201,NU0190,ND0025,0,None,0
6735,8:21:24,822F1101,NF0077,ND0018,0,None,0
294,8:21:26,41741201,NU0190,ND0009,0,None,0
4162,8:21:26,92221201,NU0253,ND0020,0,None,0
4445,8:21:27,52222201,NU0253,ND0023,0,None,0
5792,8:21:27,I2861021,ND0025,NF0177,0,None,0
9409,8:21:27,51221202,NU0100,ND0024,72,ND0021,72
6010,8:21:29,81121201,NU0091,ND0008,0,None,0
8368,8:21:30,81221202,NU0253,ND0017,72,ND0021,72
1111,8:21:32,D11K8201,NU0190,ND0021,0,None,0
6584,8:21:33,C2422201,NU0100,ND0023,0,None,0
4440,8:21:35,62221201,NU0253,ND0023,0,None,0
5186,8:21:40,A1521201,NF0177,ND0009,0,None,0
6948,8:21:40,71221202,NU0190,ND0027,72,ND0012,72
7654,8:21:42,71323202,NF0159,ND0009,72,ND0022,72
9002,8:21:43,81221202,NF0177,ND0024,72,ND0001,72
5111,8:21:44,41221201,NF0177,ND0004,0,None,0
8282,8:21:44,82222202,NU0253,ND0010,72,ND0026,72
8963,8:21:44,61321202,NF0177,ND0013,72,ND0026,72
8291,8:21:45,32221202,NU0253,ND0015,72,ND0021,72
6920,8:21:46,51231202,NU0190,ND0026,72,ND0027,72
873,8:21:47,71221201,NU0190,ND0019,0,None,0
6913,8:21:47,B1136202,NU0190,ND0016,72,ND0027,72
7690,8:21:47,61221202,NF0159,ND0001,72,ND0012,72
2588,8:21:48,A1221201,NF0159,ND0021,0,None,0
6725,8:21:48,C1321201,NF0077,ND0017,0,None,0
1572,8:21:52,51321201,NU0190,ND0027,0,None,0
8163,8:21:52,82321202,NU0253,ND0013,72,ND0004,72
697,8:21:53,71221201,NU0190,ND0017,0,None,0
2124,8:21:53,41221201,NF0159,ND0013,0,None,0
7040,8:21:55,51221202,NU0190,ND0015,72,ND0018,72
7697,8:21:55,92221202,NF0159,ND0002,72,ND0022,72
8256,8:21:57,41222202,NU0253,ND0015,72,ND0015,72
7752,8:21:58,F2866022,NF0159,ND0005,72,ND0018,72
472,8:21:59,422K1201,NU0190,ND0013,0,None,0
5521,8:21:59,82221201,NF0177,ND0020,0,None,0
8164,8:21:59,71222202,NU0253,ND0020,72,ND0026,72
9235,8:22:02,82222202,NU0091,ND0004,72,ND0024,72
8921,8:22:04,91521202,NF0177,ND0007,72,ND0012,72
4855,8:22:05,61222201,NU0253,ND0026,0,None,0
8189,8:22:05,91222202,NU0253,ND0017,72,ND0014,72
1382,8:22:06,92231201,NU0190,ND0025,0,None,0
8361,8:22:06,B2221202,NU0253,ND0011,72,ND0027,72
11,8:22:09,82221201,NU0190,ND0001,0,None,0
1992,8:22:11,71322201,NF0159,ND0009,0,None,0
4901,8:22:11,92321201,NU0253,ND0027,0,None,0
5973,8:22:17,62221201,NU0091,ND0006,0,None,0
1349,8:22:19,71231201,NU0190,ND0025,0,None,0
7122,8:22:19,B2422202,NU0190,ND0025,72,ND0015,72
857,8:22:21,71261021,NU0190,ND0019,0,None,0
2397,8:22:24,41741201,NF0159,ND0019,0,None,0
8998,8:22:26,61221202,NF0177,ND0012,72,ND0013,72
7768,8:22:27,41221202,NF0159,ND0025,72,ND0025,72
8274,8:22:28,81221202,NU0253,ND0024,72,ND0002,72
9000,8:22:30,62221202,NF0177,ND0003,72,ND0009,72
2411,8:22:34,G2968021,NF0159,ND0019,0,None,0
6954,8:22:36,51222202,NU0190,ND0005,72,ND0020,72
7637,8:22:36,52222202,NF0159,ND0004,72,ND0027,72
2786,8:22:39,42221201,NF0159,ND0025,0,None,0
7054,8:22:40,C29B1012,NU0190,ND0025,72,ND0016,72
8206,8:22:41,82221202,NU0253,ND0003,72,ND0002,72
6971,8:22:42,72322202,NU0190,ND0002,72,ND0021,72
3494,8:22:45,81221201,NU0253,ND0011,0,None,0
6931,8:22:45,92221202,NU0190,ND0015,72,ND0005,72
6362,8:22:48,82222201,NU0100,ND0011,0,None,0
7056,8:22:48,D1221202,NU0190,ND0003,72,ND0004,72
6969,8:22:49,42228202,NU0190,ND0012,72,ND0009,72
4653,8:22:51,61221201,NU0253,ND0025,0,None,0
5322,8:22:51,91221201,NF0177,ND0015,0,None,0
2422,8:22:52,41741201,NF0159,ND0019,0,None,0
8178,8:22:54,42621202,NU0253,ND0010,72,ND0001,72
1604,8:22:56,41221201,NU0190,ND0027,0,None,0
6838,8:22:57,52221201,NF0077,ND0027,0,None,0
8248,8:22:57,61964022,NU0253,ND0014,72,ND0012,72
4253,8:22:58,B1222201,NU0253,ND0021,0,None,0
8389,8:23:00,92222202,NU0253,ND0010,72,ND0017,72
7108,8:23:01,51462022,NU0190,ND0010,72,ND0027,72
8357,8:23:01,B2321202,NU0253,ND0005,72,ND0003,72
7660,8:23:04,72231202,NF0159,ND0027,72,ND0015,72
3488,8:23:06,41137201,NU0253,ND0011,0,None,0
8292,8:23:09,51224202,NU0253,ND0008,72,ND0012,72
6192,8:23:11,82321201,NU0091,ND0019,0,None,0
2630,8:23:12,52228201,NF0159,ND0022,0,None,0
8952,8:23:13,D2461022,NF0177,ND0022,72,ND0009,72
7047,8:23:14,62231202,NU0190,ND0002,72,ND0013,72
8185,8:23:15,629B1012,NU0253,ND0018,72,ND0026,72
7749,8:23:16,51221202,NF0159,ND0007,72,ND0027,72
876,8:23:17,A2221201,NU0190,ND0019,0,None,0
3999,8:23:17,91221201,NU0253,ND0019,0,None,0
6543,8:23:23,71221201,NU0100,ND0019,0,None,0
1368,8:23:24,A1221201,NU0190,ND0025,0,None,0
8942,8:23:24,B2221202,NF0177,ND0003,72,ND0025,72
849,8:23:27,92221201,NU0190,ND0019,0,None,0
8,8:23:30,D2221201,NU0190,ND0001,0,None,0
8982,8:23:30,81222202,NF0177,ND0014,72,ND0008,72
5181,8:23:32,11748201,NF0177,ND0009,0,None,0
5103,8:23:34,A24F1101,NF0177,ND0003,0,None,0
3542,8:23:36,42221201,NU0253,ND0012,0,None,0
3997,8:23:39,61221201,NU0253,ND0019,0,None,0
8946,8:23:41,619B1012,NF0177,ND0014,72,ND0020,72
9555,8:23:42,81221202,NF0077,ND0014,72,ND0010,72
1891,8:23:45,51221201,NF0159,ND0005,0,None,0
2171,8:23:46,91226201,NF0159,ND0014,0,None,0
8322,8:23:51,B1222202,NU0253,ND0007,72,ND0010,72
2399,8:23:53,72221201,NF0159,ND0019,0,None,0
2038,8:23:55,91221201,NF0159,ND0011,0,None,0
4912,8:23:55,51271211,NU0253,ND0027,0,None,0
3491,8:23:57,51222201,NU0253,ND0011,0,None,0
7106,8:23:59,62421202,NU0190,ND0003,72,ND0021,72
2288,8:24:00,31741201,NF0159,ND0017,0,None,0
3761,8:24:00,51221201,NU0253,ND0016,0,None,0
9397,8:24:00,A1221202,NU0100,ND0001,72,ND0024,72
5171,8:24:04,A1221201,NF0177,ND0008,0,None,0
3078,8:24:05,51231201,NU0253,ND0001,0,None,0
7723,8:24:05,B1221202,NF0159,ND0009,72,ND0024,72
5333,8:24:06,62221201,NF0177,ND0016,0,None,0
7052,8:24:11,41221202,NU0190,ND0004,72,ND0025,72
884,8:24:12,81221201,NU0190,ND0019,0,None,0
8196,8:24:13,72221202,NU0253,ND0014,72,ND0016,72
3763,8:24:14,91321201,NU0253,ND0016,0,None,0
7614,8:24:15,B2962022,NF0159,ND0003,72,ND0002,72
14,8:24:19,92221201,NU0190,ND0001,0,None,0
151,8:24:20,92221201,NU0190,ND0005,0,None,0
8386,8:24:22,A22F2102,NU0253,ND0008,72,ND0003,72
1153,8:24:23,A1221201,NU0190,ND0022,0,None,0
7014,8:24:26,71221202,NU0190,ND0021,72,ND0027,72
2674,8:24:30,A12D1201,NF0159,ND0023,0,None,0
8221,8:24:32,62222202,NU0253,ND0008,72,ND0004,72
8334,8:24:33,82322202,NU0253,ND0018,72,ND0015,72
5169,8:24:39,92421201,NF0177,ND0008,0,None,0
235,8:24:41,82223201,NU0190,ND0006,0,None,0
464,8:24:42,81221201,NU0190,ND0013,0,None,0
8402,8:24:42,A1222202,NU0253,ND0002,72,ND0015,72
8324,8:24:45,72322202,NU0253,ND0021,72,ND0017,72
5116,8:24:47,92221201,NF0177,ND0005,0,None,0
7117,8:24:51,41741202,NU0190,ND0007,72,ND0027,72
4014,8:24:57,72221201,NU0253,ND0019,0,None,0
8258,8:24:57,823D1202,NU0253,ND0002,72,ND0020,72
8992,8:24:58,72222202,NF0177,ND0026,72,ND0018,72
6608,8:24:59,91221201,NF0179,ND0012,0,None,0
8190,8:25:02,52321202,NU0253,ND0017,72,ND0013,72
8928,8:25:02,92328202,NF0177,ND0008,72,ND0012,72
6953,8:25:03,A1321202,NU0190,ND0009,72,ND0011,72
1150,8:25:10,51261021,NU0190,ND0022,0,None,0
2586,8:25:10,52221201,NF0159,ND0021,0,None,0
7748,8:25:11,51222202,NF0159,ND0016,72,ND0012,72
8341,8:25:11,C1221202,NU0253,ND0003,72,ND0016,72
5372,8:25:12,62321201,NF0177,ND0017,0,None,0
3932,8:25:13,92321201,NU0253,ND0018,0,None,0
9273,8:25:13,91521202,NU0091,ND0027,72,ND0010,72
856,8:25:16,61221201,NU0190,ND0019,0,None,0
6623,8:25:16,82221201,NF0179,ND0021,0,None,0
7076,8:25:16,91221202,NU0190,ND0025,72,ND0018,72
7091,8:25:20,B1221202,NU0190,ND0008,72,ND0018,72
8181,8:25:21,92221202,NU0253,ND0018,72,ND0012,72
5441,8:25:22,A1221201,NF0177,ND0019,0,None,0
3464,8:25:24,42222201,NU0253,ND0010,0,None,0
3549,8:25:27,52221201,NU0253,ND0012,0,None,0
4255,8:25:27,92321201,NU0253,ND0021,0,None,0
5972,8:25:28,C2421201,NU0091,ND0006,0,None,0
8364,8:25:30,512D1202,NU0253,ND0017,72,ND0004,72
8286,8:25:31,41221202,NU0253,ND0013,72,ND0011,72
1686,8:25:36,I2963021,ND0027,NU0190,0,None,0
8392,8:25:40,412F1102,NU0253,ND0010,72,ND0020,72
3544,8:25:42,61221201,NU0253,ND0012,0,None,0
6949,8:25:43,522D1202,NU0190,ND0018,72,ND0016,72
5701,8:25:48,C2221201,NF0177,ND0024,0,None,0
1372,8:25:51,71221201,NU0190,ND0025,0,None,0
5746,8:25:52,91261021,NF0177,ND0025,0,None,0
9234,8:25:52,72221202,NU0091,ND0017,72,ND0005,72
1781,8:25:53,72131201,NF0159,ND0001,0,None,0
8332,8:25:56,92223202,NU0253,ND0015,72,ND0014,72
9262,8:25:56,B2221202,NU0091,ND0020,72,ND0002,72
9412,8:25:59,91222202,NU0100,ND0002,72,ND0027,72
7085,8:26:02,A1222202,NU0190,ND0014,72,ND0013,72
6195,8:26:04,52221201,NU0091,ND0019,0,None,0
6958,8:26:04,A1221202,NU0190,ND0015,72,ND0025,72
7641,8:26:04,C1221202,NF0159,ND0022,72,ND0011,72
298,8:26:08,F1961021,NU0190,ND0009,0,None,0
6196,8:26:08,82222201,NU0091,ND0019,0,None,0
5432,8:26:09,81321201,NF0177,ND0019,0,None,0
2550,8:26:10,A1221201,NF0159,ND0020,0,None,0
7137,8:26:12,61221202,NU0190,ND0011,72,ND0003,72
8213,8:26:13,62221202,NU0253,ND0004,72,ND0004,72
4335,8:26:16,61132201,NU0253,ND0022,0,None,0
3842,8:26:20,D1122201,NU0253,ND0017,0,None,0
4540,8:26:28,B1221201,NU0253,ND0024,0,None,0
7094,8:26:28,D2862022,NU0190,ND0015,72,ND0013,72
3758,8:26:37,61221201,NU0253,ND0016,0,None,0
2838,8:26:38,I2A61021,ND0025,NF0159,0,None,0
9523,8:26:41,A2421202,NF0179,ND0009,72,ND0025,72
7642,8:26:44,B2221202,NF0159,ND0009,72,ND0008,72
8216,8:26:54,61221202,NU0253,ND0005,72,ND0010,72
1156,8:26:55,B1221201,NU0190,ND0022,0,None,0
7049,8:27:07,71221202,NU0190,ND0007,72,ND0021,72
8353,8:27:09,A2422202,NU0253,ND0026,72,ND0018,72
6955,8:27:11,81261022,NU0190,ND0012,72,ND0004,72
4579,8:27:12,I2A64021,ND0024,NU0253,0,None,0
162,8:27:17,62221201,NU0190,ND0005,0,None,0
3365,8:27:17,41741201,NU0253,ND0008,0,None,0
3545,8:27:19,91321201,NU0253,ND0012,0,None,0
5853,8:27:20,72221201,NF0177,ND0027,0,None,0
535,8:27:21,92221201,NU0190,ND0014,0,None,0
